EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP,EastError,NorthError,UpError,NumSats
522849.000000,-1641889.299339,-3664876.660207,4939967.205209,0.318115,0.963347,1.205433,1.543083,1.701845,-0.354450,0.780927,-3.478646,10
522850.000000,-1641889.636084,-3664877.365697,4939968.265057,-0.520527,0.963334,1.205420,1.543064,1.701819,-0.373267,0.838761,-2.163088,10
522851.000000,-1641889.717101,-3664877.366773,4939967.897544,-0.299385,0.963321,1.205406,1.543046,1.701794,-0.446761,0.581330,-2.427585,10
522853.000000,-1641889.905563,-3664877.473548,4939968.130999,-0.450930,0.963295,1.205379,1.543008,1.701743,-0.575084,0.592233,-2.136321,10
522854.000000,-1641889.679104,-3664877.283099,4939968.185976,-0.410625,0.963281,1.205365,1.542989,1.701718,-0.446302,0.834035,-2.260918,10
522855.000000,-1641890.119639,-3664877.095150,4939968.185419,-0.506920,0.963268,1.205351,1.542970,1.701692,-0.925177,0.826974,-2.255932,10
522857.000000,-1641889.871386,-3664877.140220,4939967.729423,-0.161115,0.963242,1.205323,1.542932,1.701640,-0.680199,0.587472,-2.648637,10
522858.000000,-1641889.684922,-3664877.014056,4939967.704447,-0.200697,0.963229,1.205309,1.542913,1.701614,-0.561627,0.720678,-2.788306,10
522859.000000,-1641889.396349,-3664876.776826,4939967.228701,0.167087,0.963216,1.205295,1.542893,1.701588,-0.395291,0.682025,-3.368586,10
522860.000000,-1641889.276640,-3664877.153347,4939967.279507,0.018769,0.963203,1.205280,1.542874,1.701562,-0.132082,0.484703,-3.143941,10
522862.000000,-1641889.435515,-3664876.859713,4939967.343924,0.162880,0.963176,1.205251,1.542835,1.701509,-0.397139,0.683105,-3.221357,10
522863.000000,-1641889.787909,-3664877.209439,4939967.665384,-0.102744,0.963163,1.205237,1.542815,1.701483,-0.575715,0.524652,-2.680221,10
522864.000000,-1641889.891909,-3664877.134246,4939967.735359,-0.269117,0.963150,1.205222,1.542795,1.701456,-0.701370,0.588914,-2.642171,10
522865.000000,-1641889.487641,-3664877.104162,4939967.492034,0.094187,0.963136,1.205207,1.542775,1.701429,-0.344749,0.586017,-2.952586,10
522867.000000,-1641889.719981,-3664877.015291,4939967.464574,-0.015139,0.963109,1.205177,1.542735,1.701376,-0.593116,0.557946,-2.965213,10
522868.000000,-1641890.043604,-3664877.203610,4939967.645958,-0.371350,0.963096,1.205162,1.542715,1.701349,-0.811439,0.435240,-2.632987,10
522869.000000,-1641889.697332,-3664877.345833,4939967.154373,-0.106061,0.963083,1.205147,1.542695,1.701322,-0.437284,0.135585,-3.022862,10
522870.000000,-1641889.918389,-3664877.622448,4939967.614482,-0.290475,0.963069,1.205132,1.542675,1.701294,-0.525901,0.157930,-2.449512,10
522872.000000,-1641889.709268,-3664877.210092,4939967.581727,0.020565,0.963042,1.205101,1.542634,1.701240,-0.503682,0.496650,-2.765135,10
522873.000000,-1641889.667771,-3664877.276648,4939967.804306,-0.178473,0.963029,1.205086,1.542613,1.701212,-0.438598,0.602434,-2.564469,10
522874.000000,-1641889.982451,-3664877.502977,4939967.786478,-0.426023,0.963015,1.205070,1.542593,1.701185,-0.633216,0.330430,-2.367736,10
522877.000000,-1641889.764446,-3664877.156621,4939967.342316,-0.060594,0.962974,1.205023,1.542530,1.701101,-0.575902,0.366648,-2.967879,10
522878.000000,-1641889.457426,-3664877.286754,4939967.054928,-0.088270,0.962961,1.205007,1.542509,1.701073,-0.242510,0.191378,-3.195735,10
522879.000000,-1641890.032339,-3664877.385148,4939967.320969,-0.296153,0.962947,1.204991,1.542488,1.701045,-0.726925,0.105757,-2.784644,10
522881.000000,-1641890.180396,-3664877.500458,4939968.401558,-0.721155,0.962920,1.204958,1.542446,1.700988,-0.814885,0.655672,-1.839791,10
522882.000000,-1641889.812165,-3664877.041502,4939967.677283,-0.242865,0.962906,1.204942,1.542424,1.700960,-0.666523,0.643645,-2.761014,10
522883.000000,-1641890.153905,-3664877.947964,4939968.555707,-1.118908,0.962892,1.204925,1.542403,1.700932,-0.607718,0.443220,-1.470100,10
522884.000000,-1641890.256716,-3664877.296883,4939967.816112,-0.492913,0.962878,1.204909,1.542381,1.700903,-0.967777,0.408117,-2.392381,10
522886.000000,-1641890.306646,-3664877.716419,4939968.481368,-0.846260,0.962851,1.204876,1.542338,1.700845,-0.841787,0.512318,-1.621448,10
522887.000000,-1641889.908066,-3664877.082645,4939967.590890,-0.135414,0.962837,1.204859,1.542316,1.700817,-0.737215,0.529647,-2.780003,10
522888.000000,-1641889.698845,-3664877.116207,4939967.760832,-0.334325,0.962823,1.204842,1.542295,1.700788,-0.532562,0.679147,-2.682295,10
522889.000000,-1641890.029845,-3664877.425109,4939968.123982,-0.598911,0.962809,1.204825,1.542273,1.700758,-0.708308,0.582676,-2.137624,10
522891.000000,-1641889.527420,-3664877.499081,4939967.863826,-0.565948,0.962781,1.204791,1.542229,1.700700,-0.219561,0.526554,-2.426692,10
522892.000000,-1641889.803822,-3664877.386706,4939967.270640,-0.152898,0.962767,1.204774,1.542206,1.700671,-0.517749,0.145732,-2.881614,10
522893.000000,-1641889.674130,-3664877.172272,4939967.766614,-0.396919,0.962753,1.204756,1.542184,1.700641,-0.487082,0.650837,-2.652002,10
522896.000000,-1641889.660519,-3664876.993395,4939967.209567,0.014465,0.962711,1.204704,1.542117,1.700552,-0.547807,0.432200,-3.191441,10
522897.000000,-1641889.713566,-3664877.088670,4939966.999405,0.088183,0.962697,1.204686,1.542094,1.700522,-0.557256,0.215643,-3.286696,10
522898.000000,-1641889.403536,-3664877.484160,4939967.723214,-0.357635,0.962683,1.204668,1.542072,1.700492,-0.112609,0.488221,-2.576470,10
522900.000000,-1641889.738558,-3664876.707840,4939967.389358,0.173092,0.962655,1.204633,1.542026,1.700432,-0.735791,0.723068,-3.195229,10
522901.000000,-1641889.777556,-3664877.219537,4939967.583506,-0.197010,0.962641,1.204615,1.542003,1.700402,-0.562138,0.469336,-2.740792,10
522902.000000,-1641889.675799,-3664876.807036,4939967.502270,-0.162185,0.962626,1.204596,1.541980,1.700371,-0.637956,0.743543,-3.066635,10
522903.000000,-1641889.484372,-3664877.309275,4939967.647599,-0.225569,0.962612,1.204578,1.541957,1.700341,-0.257891,0.539164,-2.714798,10
522905.000000,-1641889.992820,-3664877.430361,4939967.676341,-0.508517,0.962584,1.204542,1.541910,1.700279,-0.672372,0.309494,-2.492393,10
522906.000000,-1641890.332297,-3664877.178051,4939967.819756,-0.372530,0.962569,1.204523,1.541887,1.700248,-1.085343,0.470731,-2.438258,10
522907.000000,-1641889.694387,-3664877.376789,4939967.701218,-0.302721,0.962555,1.204504,1.541864,1.700218,-0.421938,0.458102,-2.580421,10
522908.000000,-1641889.748038,-3664877.698361,4939967.413840,-0.195983,0.962541,1.204486,1.541840,1.700187,-0.339401,0.032174,-2.605854,10
522910.000000,-1641889.600462,-3664877.242565,4939967.143151,0.005474,0.962512,1.204448,1.541793,1.700124,-0.391111,0.232673,-3.115685,10
522911.000000,-1641889.825332,-3664877.254732,4939967.544345,-0.111046,0.962497,1.204429,1.541769,1.700093,-0.591345,0.404545,-2.738808,10
522912.000000,-1641889.846411,-3664877.133432,4939967.507617,-0.220152,0.962483,1.204410,1.541745,1.700062,-0.660183,0.460887,-2.831512,10
522915.000000,-1641889.617972,-3664877.162940,4939967.475116,-0.150987,0.962440,1.204353,1.541673,1.699967,-0.439650,0.492193,-2.898567,10
522916.000000,-1641889.911468,-3664877.306588,4939968.003064,-0.473377,0.962425,1.204333,1.541649,1.699935,-0.648746,0.628518,-2.330062,10
522917.000000,-1641889.482041,-3664877.059207,4939967.163783,-0.057186,0.962410,1.204314,1.541624,1.699903,-0.358021,0.413491,-3.235181,10
522919.000000,-1641889.768090,-3664877.372487,4939967.271310,-0.176660,0.962381,1.204275,1.541575,1.699839,-0.490955,0.167617,-2.898425,10
522920.000000,-1641889.987746,-3664877.098286,4939967.722388,-0.236174,0.962367,1.204255,1.541551,1.699807,-0.803533,0.575806,-2.648259,10
522921.000000,-1641889.998273,-3664877.092218,4939967.514373,-0.309924,0.962352,1.204235,1.541526,1.699775,-0.815621,0.446080,-2.810871,10
522922.000000,-1641890.040607,-3664876.775031,4939967.363600,0.028167,0.962337,1.204215,1.541502,1.699742,-0.983956,0.563086,-3.099150,10
522924.000000,-1641889.990587,-3664877.036589,4939967.257757,-0.145925,0.962308,1.204175,1.541452,1.699677,-0.831355,0.326800,-3.044388,10
522925.000000,-1641889.964008,-3664876.965427,4939967.269017,-0.045787,0.962293,1.204155,1.541427,1.699644,-0.836198,0.392854,-3.083255,10
522926.000000,-1641889.768080,-3664877.368059,4939967.216738,-0.165349,0.962278,1.204135,1.541402,1.699612,-0.492757,0.136478,-2.943423,10
522927.000000,-1641889.648338,-3664877.574402,4939967.001967,-0.054447,0.962263,1.204114,1.541377,1.699579,-0.299107,-0.106859,-3.022977,10
522929.000000,-1641889.236066,-3664876.954091,4939966.565290,0.515532,0.962234,1.204073,1.541326,1.699513,-0.176534,0.190370,-3.824271,10
522930.000000,-1641889.663319,-3664877.234720,4939966.966444,-0.073462,0.962219,1.204053,1.541301,1.699479,-0.451680,0.107228,-3.241514,10
522931.000000,-1641890.018600,-3664876.977699,4939967.367646,0.008343,0.962204,1.204032,1.541275,1.699446,-0.880999,0.428737,-2.985460,10
522934.000000,-1641889.687501,-3664877.678262,4939967.564817,-0.330031,0.962159,1.203969,1.541198,1.699346,-0.292376,0.160556,-2.515468,10
522935.000000,-1641889.583148,-3664877.546207,4939967.302564,-0.164058,0.962144,1.203948,1.541172,1.699312,-0.251146,0.122750,-2.822022,10
522936.000000,-1641889.298686,-3664877.176353,4939966.959624,0.223881,0.962129,1.203927,1.541146,1.699278,-0.142793,0.260387,-3.373960,10
522938.000000,-1641889.718058,-3664877.319532,4939966.999652,0.168945,0.962099,1.203884,1.541094,1.699210,-0.466952,0.050461,-3.152991,10
522939.000000,-1641889.752900,-3664876.914629,4939966.796309,0.525995,0.962084,1.203863,1.541068,1.699176,-0.664320,0.199101,-3.534384,10
522940.000000,-1641889.975556,-3664877.128964,4939967.501734,-0.052092,0.962069,1.203841,1.541042,1.699142,-0.779864,0.419276,-2.805472,10
522941.000000,-1641889.703024,-3664877.009639,4939966.945839,0.333635,0.962054,1.203820,1.541016,1.699108,-0.579953,0.241455,-3.376390,10
522943.000000,-1641889.630937,-3664876.811905,4939966.974407,0.352730,0.962023,1.203776,1.540963,1.699039,-0.595025,0.422725,-3.486050,10
522944.000000,-1641889.767149,-3664877.171168,4939967.177697,0.095640,0.962008,1.203754,1.540936,1.699004,-0.572420,0.252037,-3.086920,10
522945.000000,-1641889.479203,-3664877.067884,4939967.050225,0.307442,0.961993,1.203732,1.540909,1.698970,-0.351883,0.336890,-3.319284,10
522946.000000,-1641889.790035,-3664876.701040,4939966.667173,0.652929,0.961978,1.203710,1.540883,1.698935,-0.785548,0.257802,-3.747769,10
522948.000000,-1641889.903487,-3664876.998312,4939967.651270,-0.123518,0.961947,1.203666,1.540829,1.698865,-0.767522,0.628912,-2.782554,10
522949.000000,-1641889.523764,-3664876.268839,4939966.699395,0.617466,0.961932,1.203644,1.540802,1.698830,-0.719291,0.669614,-4.038899,10
522950.000000,-1641889.957311,-3664876.880207,4939967.807905,-0.170387,0.961916,1.203621,1.540775,1.698795,-0.864936,0.794049,-2.714576,10
522953.000000,-1641889.871624,-3664876.859751,4939967.485341,0.158830,0.961870,1.203553,1.540693,1.698689,-0.795104,0.633180,-2.999274,10
522954.000000,-1641889.758396,-3664876.797285,4939967.563616,-0.098346,0.961855,1.203530,1.540665,1.698653,-0.717319,0.762730,-3.003278,10
522955.000000,-1641889.968577,-3664876.865797,4939967.737619,-0.028327,0.961839,1.203508,1.540638,1.698617,-0.881108,0.756538,-2.774626,10
522957.000000,-1641889.736853,-3664876.864459,4939966.901412,0.371408,0.961808,1.203462,1.540583,1.698546,-0.670190,0.305858,-3.485499,10
522958.000000,-1641889.816955,-3664876.542738,4939967.796529,0.061651,0.961793,1.203438,1.540555,1.698510,-0.874846,1.071154,-2.952965,10
522959.000000,-1641889.879682,-3664876.804315,4939967.196811,0.175315,0.961777,1.203415,1.540527,1.698474,-0.825126,0.488705,-3.253466,10
522960.000000,-1641889.827055,-3664877.512247,4939967.705604,-0.363924,0.961762,1.203392,1.540499,1.698438,-0.487616,0.322477,-2.465264,10
522962.000000,-1641889.757702,-3664877.104002,4939967.859501,-0.064032,0.961730,1.203345,1.540443,1.698365,-0.591264,0.731076,-2.597407,10
522963.000000,-1641889.800642,-3664877.178517,4939968.231447,-0.477685,0.961715,1.203321,1.540415,1.698329,-0.599979,0.898188,-2.254276,10
522964.000000,-1641889.549783,-3664876.619807,4939967.542462,0.160466,0.961699,1.203298,1.540386,1.698292,-0.599518,0.941815,-3.175082,10
522965.000000,-1641889.868865,-3664876.920641,4939967.780955,-0.272450,0.961683,1.203274,1.540358,1.698255,-0.767688,0.776548,-2.735083,10
522967.000000,-1641890.001335,-3664877.345793,4939967.903714,-0.270189,0.961652,1.203226,1.540301,1.698182,-0.714724,0.509675,-2.361793,10
522968.000000,-1641889.885279,-3664877.224036,4939967.655102,-0.051410,0.961636,1.203202,1.540272,1.698145,-0.658603,0.476852,-2.654836,10
522969.000000,-1641889.404417,-3664877.030646,4939967.144648,0.252569,0.961620,1.203178,1.540244,1.698108,-0.298862,0.446442,-3.286385,10
522972.000000,-1641889.937059,-3664877.102389,4939967.115926,0.211990,0.961573,1.203105,1.540157,1.697996,-0.755600,0.208006,-3.130760,10
522973.000000,-1641889.913995,-3664877.323375,4939966.898674,0.022370,0.961557,1.203081,1.540128,1.697959,-0.644187,-0.078043,-3.179012,10
522974.000000,-1641889.935970,-3664876.985127,4939967.058888,0.195930,0.961541,1.203056,1.540099,1.697921,-0.802556,0.255773,-3.242646,10
522976.000000,-1641889.894949,-3664877.203725,4939967.211761,0.072496,0.961509,1.203007,1.540040,1.697846,-0.675733,0.209665,-3.008919,10
522977.000000,-1641890.229275,-3664877.278546,4939967.895579,-0.283094,0.961493,1.202982,1.540011,1.697808,-0.950234,0.479792,-2.348117,10
522978.000000,-1641890.197653,-3664877.526657,4939967.666756,-0.364291,0.961477,1.202957,1.539982,1.697770,-0.819920,0.169938,-2.392018,10
522979.000000,-1641890.106716,-3664877.118560,4939967.514298,-0.030604,0.961461,1.202932,1.539952,1.697732,-0.903811,0.392829,-2.767967,10
522981.000000,-1641889.458997,-3664877.268694,4939967.553881,-0.035291,0.961429,1.202882,1.539893,1.697655,-0.251328,0.517170,-2.817497,10
522982.000000,-1641889.818965,-3664877.079611,4939967.311696,0.378388,0.961413,1.202856,1.539863,1.697617,-0.657145,0.384742,-3.021848,10
522983.000000,-1641889.858281,-3664877.122874,4939967.513242,0.266113,0.961396,1.202831,1.539833,1.697579,-0.675332,0.468140,-2.830139,10
522984.000000,-1641889.579521,-3664876.787527,4939967.493086,0.313358,0.961380,1.202806,1.539803,1.697540,-0.558073,0.782254,-3.109699,10
522986.000000,-1641889.440325,-3664876.945736,4939967.187128,0.142950,0.961348,1.202754,1.539743,1.697463,-0.366353,0.521992,-3.292792,10
522987.000000,-1641889.613710,-3664876.795203,4939967.535844,0.218435,0.961332,1.202729,1.539713,1.697424,-0.586134,0.792791,-3.063249,10
522988.000000,-1641889.761445,-3664877.051217,4939967.233312,0.091306,0.961315,1.202703,1.539682,1.697385,-0.616265,0.373956,-3.113887,10
522991.000000,-1641889.751802,-3664876.869719,4939967.279203,0.116995,0.961267,1.202625,1.539591,1.697268,-0.681682,0.534716,-3.184719,10
522992.000000,-1641890.027847,-3664877.279460,4939967.765721,-0.210796,0.961250,1.202599,1.539560,1.697228,-0.766043,0.461642,-2.500372,10
522993.000000,-1641889.984554,-3664877.723217,4939967.807883,-0.433560,0.961234,1.202572,1.539529,1.697189,-0.545076,0.186842,-2.224273,10
522995.000000,-1641889.470144,-3664877.296192,4939967.463934,-0.192604,0.961201,1.202520,1.539468,1.697110,-0.250257,0.437591,-2.868847,10
522996.000000,-1641890.087826,-3664877.635332,4939967.724782,-0.316375,0.961185,1.202493,1.539437,1.697070,-0.675256,0.164175,-2.312782,10
522997.000000,-1641889.887155,-3664877.204631,4939967.659477,-0.159536,0.961168,1.202467,1.539406,1.697030,-0.668250,0.492781,-2.662076,10
522998.000000,-1641889.875372,-3664877.497371,4939968.221911,-0.617518,0.961152,1.202440,1.539375,1.696990,-0.537791,0.642040,-2.059689,10
523000.000000,-1641889.790225,-3664877.035675,4939967.819914,-0.281015,0.961119,1.202386,1.539312,1.696910,-0.648883,0.744370,-2.659024,10
523001.000000,-1641889.797138,-3664877.423121,4939967.887800,-0.362542,0.961102,1.202359,1.539281,1.696870,-0.496759,0.509739,-2.382298,10
523002.000000,-1641889.751780,-3664877.691511,4939967.762261,-0.306917,0.961085,1.202332,1.539249,1.696829,-0.345617,0.254744,-2.337746,10
523003.000000,-1641889.694548,-3664877.067175,4939967.392003,-0.050471,0.961069,1.202305,1.539218,1.696789,-0.548691,0.483607,-2.998462,10
523005.000000,-1641889.566918,-3664877.416904,4939967.830020,-0.370454,0.961035,1.202251,1.539154,1.696708,-0.289209,0.551094,-2.489961,10
523006.000000,-1641889.960567,-3664877.197907,4939968.270667,-0.529810,0.961019,1.202223,1.539122,1.696667,-0.737994,0.858182,-2.171561,10
523007.000000,-1641889.979160,-3664877.290044,4939967.933969,-0.484995,0.961002,1.202196,1.539090,1.696626,-0.717284,0.575319,-2.375913,10
523010.000000,-1641889.797047,-3664877.102079,4939967.757084,-0.095079,0.960952,1.202113,1.538994,1.696504,-0.627956,0.655580,-2.668082,10
523011.000000,-1641889.674712,-3664877.198718,4939967.443440,0.039117,0.960935,1.202085,1.538962,1.696462,-0.476798,0.428839,-2.888122,10
523012.000000,-1641889.592704,-3664876.906053,4939967.049002,0.122239,0.960918,1.202057,1.538930,1.696421,-0.521636,0.414910,-3.383859,10
523014.000000,-1641889.949945,-3664877.139491,4939967.648843,-0.251630,0.960884,1.202001,1.538865,1.696338,-0.752188,0.512372,-2.691565,10
523015.000000,-1641889.966596,-3664877.375680,4939967.612638,-0.304217,0.960868,1.201973,1.538832,1.696297,-0.670801,0.316637,-2.580041,10
523016.000000,-1641889.893259,-3664877.706042,4939967.769342,-0.605625,0.960851,1.201944,1.538799,1.696255,-0.468785,0.203866,-2.287559,10
523017.000000,-1641889.779490,-3664877.158745,4939967.248805,0.002207,0.960834,1.201916,1.538767,1.696213,-0.588762,0.301606,-3.035549,10
523019.000000,-1641889.866896,-3664877.577676,4939967.782116,-0.499445,0.960800,1.201859,1.538701,1.696129,-0.497218,0.311417,-2.357990,10
523020.000000,-1641890.170281,-3664877.579848,4939968.234875,-0.721984,0.960783,1.201830,1.538668,1.696087,-0.773191,0.497804,-1.926554,10
523021.000000,-1641889.689350,-3664877.265094,4939967.591040,-0.230201,0.960766,1.201801,1.538635,1.696045,-0.463015,0.469787,-2.731472,10
523022.000000,-1641890.007276,-3664877.686421,4939967.912676,-0.494931,0.960749,1.201773,1.538602,1.696003,-0.580857,0.271574,-2.158002,10
523024.000000,-1641889.828665,-3664876.967464,4939967.877238,-0.210305,0.960714,1.201715,1.538535,1.695918,-0.711856,0.816583,-2.643657,10
523025.000000,-1641889.999794,-3664877.441278,4939967.574521,-0.189889,0.960697,1.201686,1.538502,1.695875,-0.674273,0.235555,-2.563559,10
523026.000000,-1641889.570101,-3664877.001984,4939967.526114,-0.062186,0.960680,1.201657,1.538468,1.695833,-0.461781,0.653740,-2.963469,10
523029.000000,-1641889.387229,-3664877.436074,4939967.757023,-0.374380,0.960628,1.201568,1.538367,1.695704,-0.117391,0.548789,-2.581925,10
523030.000000,-1641889.586147,-3664877.399096,4939968.057944,-0.467082,0.960611,1.201539,1.538333,1.695661,-0.314038,0.700815,-2.317904,10
523031.000000,-1641889.639302,-3664877.554849,4939967.747346,-0.551331,0.960594,1.201509,1.538299,1.695618,-0.298856,0.378186,-2.456598,10
